n_estimators,test-mlogloss-mean,test-mlogloss-std,train-mlogloss-mean,train-mlogloss-std
125,1.0257703333333332,0.034396642513801035,0.012490333333333332,0.00027200531040567704
126,1.0274893333333335,0.03439105740676719,0.012392,0.0002694079929524487
127,1.028576,0.035022441158015595,0.012288666666666668,0.000271058829202977
128,1.0298693333333333,0.03514148764004674,0.012189666666666666,0.0002656831864374477
129,1.030355,0.03473675751515488,0.012105,0.00026034336301635684
130,1.0313243333333333,0.034653277866442664,0.012017666666666668,0.00025870231713088474
131,1.031796,0.03517298830068322,0.011922666666666666,0.000260842651590741
132,1.0330633333333334,0.03530628939564293,0.011843,0.00024928297174095146
133,1.033974333333333,0.034847225162924426,0.011764333333333335,0.00025340919916653056
134,1.0355863333333335,0.035209354934291136,0.011675666666666668,0.00024690258987886094
135,1.0370063333333333,0.03531699005986905,0.011588333333333334,0.0002418943754800614
136,1.0382196666666668,0.03571659849736843,0.011503333333333332,0.0002360456641320815
137,1.0388543333333333,0.03542050604130639,0.011430333333333332,0.0002348053567437412
138,1.0400123333333333,0.0350172406330875,0.011344333333333333,0.00022957400162523225
139,1.0415103333333333,0.03579737622911613,0.011265666666666665,0.00022285471101644288
140,1.0421676666666668,0.03602606523369188,0.011201333333333334,0.00022035930255431046
141,1.043259,0.036402503247258564,0.011122333333333333,0.0002121152726441189
142,1.0444316666666666,0.036011643694165894,0.011051,0.00020067054259822648
143,1.0458826666666667,0.03589998180439033,0.010990666666666668,0.00019758261282028054
144,1.0469576666666667,0.03654460162899883,0.010926333333333331,0.00020019379499763674
145,1.0476726666666667,0.036825087737694405,0.010859333333333334,0.00019759273490917812
146,1.049182,0.037535375021438146,0.010790666666666665,0.00020481590650033864
147,1.0503066666666667,0.03771601538103174,0.010720333333333333,0.0002038648789980488
148,1.0510276666666665,0.03811718646781556,0.010654666666666666,0.00020230395173819276
149,1.0523383333333334,0.03814796616975651,0.010594333333333332,0.0001913815270314481
150,1.0533913333333336,0.0380262268820993,0.010534,0.00018627578121341095
151,1.0540883333333333,0.038396536582816394,0.010475666666666666,0.00017920999476095733
152,1.0551843333333333,0.038610719110400205,0.010419333333333334,0.0001801561051483471
153,1.0565573333333333,0.038261795055758836,0.010359666666666668,0.0001740159635078219
154,1.057444,0.03810899975071506,0.010302,0.00017292965814650433
155,1.0583986666666665,0.038394677411791776,0.010247333333333334,0.0001722562690360557
156,1.05952,0.0378907115794887,0.010192666666666668,0.00016444316816321598
157,1.0605250000000002,0.03807028474633031,0.010141,0.00016604417083013388
158,1.0612726666666668,0.0380001401517884,0.010086,0.0001688569414228112
159,1.0624496666666665,0.038115325791894035,0.010029333333333333,0.0001684049352668211
160,1.0630433333333331,0.038500587513554764,0.009976333333333332,0.0001716592231395943
161,1.0642646666666666,0.03910236448377798,0.009925999999999999,0.0001740249024325734
162,1.065344,0.03900791742710702,0.00987,0.00018092171419336738
163,1.0669896666666665,0.0386299669542816,0.009819333333333334,0.00018351082317460783
164,1.0686833333333332,0.038582808540707524,0.009771,0.00017890220792377012
165,1.069813,0.039020766300351756,0.009720666666666666,0.0001776069317966564
166,1.0713816666666667,0.0390234371144088,0.009675000000000001,0.00017396551382386078
167,1.0727663333333333,0.038925007191892624,0.009628666666666667,0.00017317492761816206
